date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:43:42	13374/13374	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:43:41%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/atof	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/atof.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/double)
12:43:43	16666/16666	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:43:42%20GMT	https://c.programmingpedia.net/en/knowledge-base/15393907/how-to-convert-int-part-and-fraction-part-of-a-double-into-two-integers-in-arduino	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/15393907/how-to-convert-int-part-and-fraction-part-of-a-double-into-two-integers-in-arduino.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/double)
12:43:44	15365/15365	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:43:43%20GMT	https://c.programmingpedia.net/en/knowledge-base/20956352/how-to-get-absolute-value-from-double---c-language	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/20956352/how-to-get-absolute-value-from-double---c-language.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/double)
12:43:46	16339/16339	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:43:45%20GMT	https://c.programmingpedia.net/en/knowledge-base/48170408/confused-about-dtostrf-function	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/48170408/confused-about-dtostrf-function.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/double)
12:43:47	16502/16502	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:43:46%20GMT	https://c.programmingpedia.net/en/knowledge-base/497018/is-there-a-function-to-round-a-float-in-c-or-do-i-need-to-write-my-own-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/497018/is-there-a-function-to-round-a-float-in-c-or-do-i-need-to-write-my-own-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/floating-point)
12:43:48	16132/16132	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:43:47%20GMT	https://c.programmingpedia.net/en/knowledge-base/2391818/-f--after-number-float-in-objective-c-c	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/2391818/-f--after-number-float-in-objective-c-c.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/floating-point)
12:43:49	15384/15384	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:43:48%20GMT	https://c.programmingpedia.net/en/knowledge-base/3383817/limit-floating-point-precision-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/3383817/limit-floating-point-precision-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/floating-point)
12:43:50	16046/16046	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:43:49%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/floating-point-conversion	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/floating-point-conversion.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/floating-point)
12:43:52	15862/15862	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:43:51%20GMT	https://c.programmingpedia.net/en/knowledge-base/3321468/what-s-the-difference-between-hard-and-soft-floating-point-numbers-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/3321468/what-s-the-difference-between-hard-and-soft-floating-point-numbers-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/floating-point)
12:43:53	12028/12028	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:43:52%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/libc	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/libc.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/floating-point)
12:43:54	16044/16044	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:43:53%20GMT	https://c.programmingpedia.net/en/knowledge-base/1863602/floating-point-formatting-in-printf--	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/1863602/floating-point-formatting-in-printf--.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/floating-point)
12:43:55	15419/15419	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:43:54%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/floating-accuracy	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/floating-accuracy.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/floating-point)
12:43:57	18991/18991	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:43:56%20GMT	https://c.programmingpedia.net/en/knowledge-base/2302969/convert-a-float-to-a-string	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/2302969/convert-a-float-to-a-string.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/floating-point)
12:43:58	15251/15251	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:43:57%20GMT	https://c.programmingpedia.net/en/knowledge-base/2988791/converting-float-to-char-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/2988791/converting-float-to-char-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/floating-point)
12:43:59	19159/19159	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:43:58%20GMT	https://c.programmingpedia.net/en/knowledge-base/2386772/what-is-the-difference-between-float-and-double-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/2386772/what-is-the-difference-between-float-and-double-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/floating-point)
12:44:00	15824/15824	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:00%20GMT	https://c.programmingpedia.net/en/knowledge-base/3300290/cast-to-int-vs-floor	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/3300290/cast-to-int-vs-floor.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/floating-point)
12:44:02	14559/14559	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:01%20GMT	https://c.programmingpedia.net/en/knowledge-base/3615476/floating-point-exception	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/3615476/floating-point-exception.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/floating-point)
12:44:03	15359/15359	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:02%20GMT	https://c.programmingpedia.net/en/knowledge-base/5007487/printf-with-leading-zeros-in-c	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/5007487/printf-with-leading-zeros-in-c.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/formatting)
12:44:05	17771/17771	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:04%20GMT	https://c.programmingpedia.net/en/knowledge-base/18664548/print-a-12-month-calendar-with-only-input-being-the-year--using-c	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/18664548/print-a-12-month-calendar-with-only-input-being-the-year--using-c.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/formatting)
12:44:06	11929/11929	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:05%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/calendar	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/calendar.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/formatting)
12:44:07	15499/15499	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:07%20GMT	https://c.programmingpedia.net/en/knowledge-base/12062916/printing-leading-zeroes-for-hexadecimal-in-c	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/12062916/printing-leading-zeroes-for-hexadecimal-in-c.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/formatting)
12:44:09	16889/16889	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:08%20GMT	https://c.programmingpedia.net/en/knowledge-base/13409014/why-does--d-stand-for-integer-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/13409014/why-does--d-stand-for-integer-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/formatting)
12:44:10	15143/15143	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:09%20GMT	https://c.programmingpedia.net/en/knowledge-base/13013387/clearing-the-serial-port-s-buffer	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/13013387/clearing-the-serial-port-s-buffer.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/flush)
12:44:11	18140/18140	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:10%20GMT	https://c.programmingpedia.net/en/knowledge-base/5419356/redirect-stdout-stderr-to-a-string	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/5419356/redirect-stdout-stderr-to-a-string.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/stdout)
12:44:13	14354/14354	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:12%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/stderr	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/stderr.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/stdout)
12:44:14	16786/16786	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:13%20GMT	https://c.programmingpedia.net/en/knowledge-base/12902627/the-difference-between-stdout-and-stdout-fileno-in-linux-c	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/12902627/the-difference-between-stdout-and-stdout-fileno-in-linux-c.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/stdout)
12:44:15	16804/16804	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:14%20GMT	https://c.programmingpedia.net/en/knowledge-base/16430108/what-does-it-mean-to-write-to-stdout-in-c-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/16430108/what-does-it-mean-to-write-to-stdout-in-c-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/stdout)
12:44:17	13886/13886	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:16%20GMT	https://c.programmingpedia.net/en/knowledge-base/2641460/ffmpeg-c-api-documentation-tutorial	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/2641460/ffmpeg-c-api-documentation-tutorial.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/api)
12:44:18	10050/10050	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:17%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/documentation	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/documentation.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/api)
12:44:19	18563/18563	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:18%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/ffmpeg	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/ffmpeg.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/api)
12:44:21	16948/16948	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:20%20GMT	https://c.programmingpedia.net/en/knowledge-base/7956519/how-to-kill-processes-by-name---win32-api-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/7956519/how-to-kill-processes-by-name---win32-api-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/api)
12:44:22	15526/15526	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:21%20GMT	https://c.programmingpedia.net/en/knowledge-base/56810/how-do-i-start-threads-in-plain-c-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/56810/how-do-i-start-threads-in-plain-c-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/multithreading)
12:44:24	15942/15942	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:23%20GMT	https://c.programmingpedia.net/en/knowledge-base/3908031/how-to--multithread--c-code	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/3908031/how-to--multithread--c-code.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/multithreading)
12:44:25	15787/15787	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:24%20GMT	https://c.programmingpedia.net/en/knowledge-base/4586405/how-to-get-the-number-of-cpus-in-linux-using-c-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/4586405/how-to-get-the-number-of-cpus-in-linux-using-c-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/multithreading)
12:44:26	10294/10294	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:25%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/processor	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/processor.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/multithreading)
12:44:27	27077/27077	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:26%20GMT	https://c.programmingpedia.net/en/knowledge-base/4989451/mutex-example---tutorial-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/4989451/mutex-example---tutorial-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/multithreading)
12:44:28	18896/18896	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:28%20GMT	https://c.programmingpedia.net/en/knowledge-base/4269104/how-to-execute-a-method-in-another-thread-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/4269104/how-to-execute-a-method-in-another-thread-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/multithreading)
12:44:30	13786/13786	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:29%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/class-design	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/class-design.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/multithreading)
12:44:31	24034/24034	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:30%20GMT	https://c.programmingpedia.net/en/knowledge-base/2484980/why-is-volatile-not-considered-useful-in-multithreaded-c-or-cplusplus-programming-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/2484980/why-is-volatile-not-considered-useful-in-multithreaded-c-or-cplusplus-programming-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/multithreading)
12:44:32	16136/16136	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:32%20GMT	https://c.programmingpedia.net/en/knowledge-base/6294133/maximum-pid-in-linux	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/6294133/maximum-pid-in-linux.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/pid)
12:44:34	16103/16103	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:33%20GMT	https://c.programmingpedia.net/en/knowledge-base/9152979/check-if-process-exists-given-its-pid	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/9152979/check-if-process-exists-given-its-pid.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/pid)
12:44:35	16055/16055	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:34%20GMT	https://c.programmingpedia.net/en/knowledge-base/7378854/why-does-getpid---return-pid-t-instead-of-int-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/7378854/why-does-getpid---return-pid-t-instead-of-int-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/pid)
12:44:36	10054/10054	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:35%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/type-equivalence	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/type-equivalence.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/pid)
12:44:37	16527/16527	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:36%20GMT	https://c.programmingpedia.net/en/knowledge-base/15183427/getpid-and-getppid-return-two-different-values	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/15183427/getpid-and-getppid-return-two-different-values.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/pid)
12:44:39	16996/16996	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:38%20GMT	https://c.programmingpedia.net/en/knowledge-base/21248840/example-of-waitpid---in-use-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/21248840/example-of-waitpid---in-use-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/parent-child)
12:44:40	10114/10114	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:39%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/waitpid	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/waitpid.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/parent-child)
12:44:41	14317/14317	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:40%20GMT	https://c.programmingpedia.net/en/knowledge-base/2566073/how-to-make-c-program-wait--on-linux--	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/2566073/how-to-make-c-program-wait--on-linux--.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/wait)
12:44:43	14524/14524	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:42%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/mpi	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/mpi.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/wait)
12:44:44	16063/16063	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:43%20GMT	https://c.programmingpedia.net/en/knowledge-base/13216554/what-does-wait---do-on-unix-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/13216554/what-does-wait---do-on-unix-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/wait)
12:44:45	15496/15496	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:44%20GMT	https://c.programmingpedia.net/en/knowledge-base/23709888/how-to-use-wait-in-c	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/23709888/how-to-use-wait-in-c.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/wait)
12:44:47	19081/19081	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:46%20GMT	https://c.programmingpedia.net/en/knowledge-base/3056307/how-do-i-use-mqueue-in-a-c-program-on-a-linux-based-system-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/3056307/how-do-i-use-mqueue-in-a-c-program-on-a-linux-based-system-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/ipc)
12:44:48	10114/10114	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:47%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/mqueue	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/mqueue.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/ipc)
12:44:50	18548/18548	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:49%20GMT	https://c.programmingpedia.net/en/knowledge-base/21311080/linux-shared-memory--shmget---vs-mmap---	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/21311080/linux-shared-memory--shmget---vs-mmap---.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/shared-memory)
12:44:51	18729/18729	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:50%20GMT	https://c.programmingpedia.net/en/knowledge-base/618403/what-is-the-best-ide-for-c-development---why-use-emacs-over-an-ide-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/618403/what-is-the-best-ide-for-c-development---why-use-emacs-over-an-ide-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/ide)
12:44:52	16059/16059	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:51%20GMT	https://c.programmingpedia.net/en/knowledge-base/2151567/eclipse--c-cplusplus-plugin-download-link-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/2151567/eclipse--c-cplusplus-plugin-download-link-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/ide)
12:44:53	17332/17332	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:52%20GMT	https://c.programmingpedia.net/en/knowledge-base/5429381/free-c-cplusplus-ide-for-windows-7-that-works-with-gcc	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/5429381/free-c-cplusplus-ide-for-windows-7-that-works-with-gcc.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/ide)
12:44:54	14852/14852	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:53%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/windows-7	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/windows-7.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/ide)
12:44:55	16927/16927	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:54%20GMT	https://c.programmingpedia.net/en/knowledge-base/8250064/fastest-way-to-write---compile-a-c-cplusplus-program-in-windows	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/8250064/fastest-way-to-write---compile-a-c-cplusplus-program-in-windows.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/ide)
12:44:57	10219/10219	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:56%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/interactive	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/interactive.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/ide)
12:45:00	20212/20212	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:44:57%20GMT	https://c.programmingpedia.net/en/knowledge-base/14418936/overriding-sharpdefine-in-libraries	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/14418936/overriding-sharpdefine-in-libraries.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/ide)
12:45:01	19748/19748	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:45:01%20GMT	https://c.programmingpedia.net/en/knowledge-base/32037217/how-can-i-replace-delay---by-millis---	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/32037217/how-can-i-replace-delay---by-millis---.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/ide)
12:45:03	18525/18525	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:45:02%20GMT	https://c.programmingpedia.net/en/knowledge-base/1041866/what-is-the-effect-of-extern--c--in-cplusplus-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/1041866/what-is-the-effect-of-extern--c--in-cplusplus-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/name-mangling)
12:45:04	19772/19772	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:45:03%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/extern-c	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/extern-c.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/name-mangling)
12:45:05	27259/27259	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:45:04%20GMT	https://c.programmingpedia.net/en/knowledge-base/22597633/wait-for-input-before-continuing---arduino-uno	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/22597633/wait-for-input-before-continuing---arduino-uno.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/open-source)
12:45:06	37858/37858	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:45:05%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/arduino-uno	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/arduino-uno.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/open-source)
12:45:08	15880/15880	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:45:07%20GMT	https://c.programmingpedia.net/en/knowledge-base/3118490/getting-each-individual-digit-from-a-whole-integer	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/3118490/getting-each-individual-digit-from-a-whole-integer.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/bitwise-operators)
12:45:09	16568/16568	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:45:09%20GMT	https://c.programmingpedia.net/en/knowledge-base/6670715/mod-of-power-2-on-bitwise-operators-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/6670715/mod-of-power-2-on-bitwise-operators-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/bitwise-operators)
12:45:11	10280/10280	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:45:10%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/bitwise-and	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/bitwise-and.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/bitwise-operators)
12:45:12	15569/15569	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:45:11%20GMT	https://c.programmingpedia.net/en/knowledge-base/6508585/how-to-use-inverse-in-c	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/6508585/how-to-use-inverse-in-c.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/bitwise-operators)
